sgg_cd,apt_seq,exclu_use_ar,area_status,kapt_code,kapt_area,households,group_id,group_label,group_areas,apt_nm
11110,11110-31,83.83,K-apt 면적정보 없음,,,,83.83,84,83.83,동대문맨션
11110,11110-31,89.55,K-apt 면적정보 없음,,,,89.55,90,89.55,동대문맨션
11110,11110-31,122.71,K-apt 면적정보 없음,,,,122.71,123,122.71,동대문맨션
11110,11110-33,36.56,K-apt 면적정보 없음,,,,36.56,37,36.56,동문상가
11110,11110-34,59.95,면적 매칭,A11054101,59.95,288,59.95,60,59.95,두산
11110,11110-34,84.9,면적 매칭,A11054101,84.9,239,84.9,85,84.9,두산
11110,11110-3414,16.95,K-apt 면적정보 없음,,,,16.95,17,16.95,에비뉴청계Ⅱ
11110,11110-3467,36.66,K-apt 면적정보 없음,,,,36.66,37,36.66|36.74|36.83|36.97,그린나래
11110,11110-3467,36.74,K-apt 면적정보 없음,,,,36.66,37,36.66|36.74|36.83|36.97,그린나래
11110,11110-3467,36.83,K-apt 면적정보 없음,,,,36.66,37,36.66|36.74|36.83|36.97,그린나래
11110,11110-3467,36.97,K-apt 면적정보 없음,,,,36.66,37,36.66|36.74|36.83|36.97,그린나래
11110,11110-36,58.23,K-apt 면적정보 없음,,,,58.23,58,58.23,성용
11110,11110-37,54.7,면적 매칭,A11054301,54.7,201,54.7,55,54.7,창신쌍용1
11110,11110-37,79.87,면적 매칭,A11054301,79.87,306,79.87,80,79.87,창신쌍용1
11110,11110-37,106.62,면적 매칭,A11054301,106.62,78,106.62,107,106.62,창신쌍용1
11110,11110-38,59.85,K-apt 면적정보 없음,,,,59.85,60,59.85,유성
11110,11110-4,68.43,K-apt 면적정보 없음,,,,68.43,68,68.43,청운현대
11110,11110-4,78.78,K-apt 면적정보 없음,,,,78.78,79,78.78,청운현대
11110,11110-4,103.67,K-apt 면적정보 없음,,,,103.67,104,103.67,청운현대
11110,11110-4,129.76,K-apt 면적정보 없음,,,,129.76,130,129.76,청운현대
11110,11110-40,56.88,K-apt 면적정보 없음,,,,56.88,57,56.88,흥인
11110,11110-41,45.27,K-apt 면적정보 없음,,,,45.27,45,45.27,그린
11110,11110-42,68.06,K-apt 면적정보 없음,,,,68.06,68,68.06,창신이수
11110,11110-42,84.5,K-apt 면적정보 없음,,,,84.5,85,84.5,창신이수
11110,11110-42,120.84,K-apt 면적정보 없음,,,,120.84,121,120.84,창신이수
11110,11110-43,59.01,K-apt 면적정보 없음,,,,59.01,59,59.01|59.94,MID그린(8동)
11110,11110-43,59.94,K-apt 면적정보 없음,,,,59.01,59,59.01|59.94,MID그린(8동)
11110,11110-44,44.4,K-apt 면적정보 없음,,,,44.4,44,44.4,도시그린빌라
11110,11110-44,58.79,K-apt 면적정보 없음,,,,58.79,59,58.79,도시그린빌라
11110,11110-45,59.94,K-apt 면적정보 없음,,,,59.94,60,59.94,"동문(비동,씨동)(494-0)"
11110,11110-48,77.75,K-apt 면적정보 없음,,,,77.75,78,77.75,숭인상가
11110,11110-48,78.75,K-apt 면적정보 없음,,,,78.75,79,78.75,숭인상가
11110,11110-48,80.85,K-apt 면적정보 없음,,,,80.85,81,80.85,숭인상가
11110,11110-49,56.66,K-apt 면적정보 없음,,,,56.66,57,56.66|56.96,오성
11110,11110-49,56.96,K-apt 면적정보 없음,,,,56.66,57,56.66|56.96,오성
11110,11110-51,59.98,K-apt 면적정보 없음,,,,59.98,60,59.98,동아
11110,11110-51,84.28,K-apt 면적정보 없음,,,,84.28,84,84.28,동아
11110,11110-52,19.27,K-apt 면적정보 없음,,,,19.27,19,19.27,대성아파트
11110,11110-52,30.28,K-apt 면적정보 없음,,,,30.28,30,30.28,대성아파트
11110,11110-52,94.94,K-apt 면적정보 없음,,,,94.94,95,94.94,대성아파트
11110,11110-68,30.46,K-apt 면적정보 없음,,,,30.46,30,30.46,갑을아파트
11110,11110-68,32.54,K-apt 면적정보 없음,,,,32.54,33,32.54|32.56,갑을아파트
11110,11110-68,32.56,K-apt 면적정보 없음,,,,32.54,33,32.54|32.56,갑을아파트
11110,11110-68,64.88,K-apt 면적정보 없음,,,,64.88,65,64.88,갑을아파트
11110,11110-7,84.82,K-apt 면적정보 없음,,,,84.82,85,84.82,신현(101동)
11110,11110-71,84.21,면적 매칭,A11084601,84.21,24,84.21,84,84.21|84.82,롯데낙천대
11110,11110-71,84.82,면적 매칭,A11084601,84.82,12,84.21,84,84.21|84.82,롯데낙천대
11110,11110-71,91.06,면적 매칭,A11084601,91.06,14,91.06,91,91.06,롯데낙천대
11110,11110-71,110.53,면적 매칭,A11084601,110.53,64,110.53,111,110.53,롯데낙천대
11110,11110-71,133.34,면적 매칭,A11084601,133.34,28,133.34,133,133.34,롯데낙천대
11110,11110-73,59.95,면적 매칭,A11001203,59.95,2,59.95,60,59.95|59.97,삼성
11110,11110-73,59.97,면적 매칭,A11001203,59.97,86,59.95,60,59.95|59.97,삼성
11110,11110-73,84.93,면적 매칭,A11001203,84.93,75,84.93,85,84.93|84.98,삼성
11110,11110-77,59.82,K-apt 면적정보 없음,,,,59.82,60,59.82,일성빌라트
11110,11110-77,84.99,K-apt 면적정보 없음,,,,84.99,85,84.99,일성빌라트
11110,11110-80,169.75,K-apt 면적정보 없음,,,,169.75,170,169.75,노블레스빌
11110,11110-80,241.55,K-apt 면적정보 없음,,,,241.55,242,241.55,노블레스빌
11110,11110-80,243.09,K-apt 면적정보 없음,,,,243.09,243,243.09,노블레스빌
11110,11110-86,59.22,K-apt 면적정보 없음,,,,59.22,59,59.22,대아파크빌
11110,11110-86,84.84,K-apt 면적정보 없음,,,,84.84,85,84.84,대아파크빌
11110,11110-89,74.45,K-apt 면적정보 없음,,,,74.45,74,74.45,구암하이빌
11110,11110-89,84.94,K-apt 면적정보 없음,,,,84.94,85,84.94,구암하이빌
11110,11110-90,60,면적 매칭,A11081503,60,207,60,60,60,현대
11110,11110-90,84.92,면적 매칭,A11081503,84.92,454,84.92,85,84.92,현대
11110,11110-90,114.9,면적 매칭,A11081503,114.9,302,114.9,115,114.9,현대
11110,11110-91,54.7,면적 매칭,A11077101,54.7,156,54.7,55,54.7,창신쌍용2
11110,11110-91,64.66,면적 매칭,A11077101,64.66,284,64.66,65,64.66,창신쌍용2
11110,11110-91,79.87,면적 매칭,A11077101,79.87,283,79.87,80,79.87,창신쌍용2
11110,11110-91,106.62,면적 매칭,A11077101,106.62,112,106.62,107,106.62,창신쌍용2
11110,11110-91,115.53,면적 매칭,A11077101,115.53,84,115.53,116,115.53,창신쌍용2
11110,11110-92,59.4,K-apt 면적정보 없음,,,,59.4,59,59.4,아남2
11110,11110-94,59.55,K-apt 면적정보 없음,,,,59.55,60,59.55,MID그린(1동)
11110,11110-95,59.9,K-apt 면적정보 없음,,,,59.9,60,59.9,MID그린(9동)
11110,11110-96,58.88,K-apt 면적정보 없음,,,,58.88,59,58.88|58.91,MID그린(3동)
11110,11110-96,58.91,K-apt 면적정보 없음,,,,58.88,59,58.88|58.91,MID그린(3동)
11110,11110-973,135.79,K-apt 면적정보 없음,,,,135.79,136,135.79,렉스빌
11140,11140-1,35.85,K-apt 면적정보 없음,,,,35.85,36,35.85|36.58,경서
11140,11140-1,36.58,K-apt 면적정보 없음,,,,35.85,36,35.85|36.58,경서
11140,11140-1,37.69,K-apt 면적정보 없음,,,,37.69,38,37.69,경서
11140,11140-1,56.11,K-apt 면적정보 없음,,,,56.11,56,56.11,경서
11140,11140-10,58.02,K-apt 면적정보 없음,,,,58.02,58,58.02,평화
11140,11140-1000,84.878,K-apt 면적정보 없음,,,,84.878,85,84.878,브라운스톤서울
11140,11140-1000,112.527,K-apt 면적정보 없음,,,,112.527,113,112.527,브라운스톤서울
11140,11140-1000,117.742,K-apt 면적정보 없음,,,,117.742,118,117.742,브라운스톤서울
11140,11140-1000,139.562,K-apt 면적정보 없음,,,,139.562,140,139.562,브라운스톤서울
11140,11140-1003,84.15,K-apt 면적정보 없음,,,,84.15,84,84.15,태원팰리스5차(432-1132)
11140,11140-1003,96.42,K-apt 면적정보 없음,,,,96.42,96,96.42,태원팰리스5차(432-1132)
11140,11140-1004,47.88,K-apt 면적정보 없음,,,,47.88,48,47.88,이지-빌
11140,11140-1010,53.63,K-apt 면적정보 없음,,,,53.63,54,53.63,바비엥3
11140,11140-1010,59.93,K-apt 면적정보 없음,,,,59.93,60,59.93,바비엥3
11140,11140-1010,63.64,K-apt 면적정보 없음,,,,63.64,64,63.64,바비엥3
11140,11140-1010,65.71,K-apt 면적정보 없음,,,,65.71,66,65.71,바비엥3
11140,11140-1010,69.29,K-apt 면적정보 없음,,,,69.29,69,69.29,바비엥3
11140,11140-1010,70.46,K-apt 면적정보 없음,,,,70.46,70,70.46|70.81,바비엥3
11140,11140-1010,70.81,K-apt 면적정보 없음,,,,70.46,70,70.46|70.81,바비엥3
11140,11140-1010,80.54,K-apt 면적정보 없음,,,,80.54,81,80.54,바비엥3
11140,11140-1012,59.76,K-apt 면적정보 없음,,,,59.76,60,59.76,한진해모로
11140,11140-1012,84.96,K-apt 면적정보 없음,,,,84.96,85,84.96,한진해모로
11140,11140-1013,67.84,K-apt 면적정보 없음,,,,67.84,68,67.84,노블레스하우스
11140,11140-1013,70.09,K-apt 면적정보 없음,,,,70.09,70,70.09,노블레스하우스
11140,11140-1016,57.58,면적 매칭,A10024756,57.58,6,57.58,58,57.58,순화동더샵
11140,11140-1016,60.83,면적 매칭,A10024756,60.83,6,60.83,61,60.83,순화동더샵
11140,11140-1016,64.01,면적 매칭,A10024756,64.01,7,64.01,64,64.01,순화동더샵
11140,11140-1016,84.9,면적 매칭,A10024756,84.9,38,84.9,85,84.9|84.95|84.99,순화동더샵
11140,11140-1016,84.99,면적 매칭,A10024756,84.99,51,84.9,85,84.9|84.95|84.99,순화동더샵
11140,11140-1018,81.63,K-apt 면적정보 없음,,,,81.63,82,81.63,삼성V아파트A동
11140,11140-1039,59.91,K-apt 면적정보 없음,,,,59.91,60,59.91|59.94,롯데캐슬
11140,11140-1039,59.94,K-apt 면적정보 없음,,,,59.91,60,59.91|59.94,롯데캐슬
11140,11140-1039,84.89,K-apt 면적정보 없음,,,,84.89,85,84.89|84.9|84.92|84.97,롯데캐슬
11140,11140-1039,84.9,K-apt 면적정보 없음,,,,84.89,85,84.89|84.9|84.92|84.97,롯데캐슬
11140,11140-1039,84.92,K-apt 면적정보 없음,,,,84.89,85,84.89|84.9|84.92|84.97,롯데캐슬
11140,11140-1039,84.97,K-apt 면적정보 없음,,,,84.89,85,84.89|84.9|84.92|84.97,롯데캐슬
11140,11140-1039,114.9,K-apt 면적정보 없음,,,,114.9,115,114.9,롯데캐슬
11140,11140-1053,244.69,K-apt 면적정보 없음,,,,244.69,245,244.69,상지리츠빌장충동카일룸
11140,11140-1058,41.16,K-apt 면적정보 없음,,,,41.16,41,41.16,청구103동
11140,11140-1062,177.79,K-apt 면적정보 없음,,,,177.79,178,177.79,남산FORESTHOUSE
11140,11140-1062,236.89,K-apt 면적정보 없음,,,,236.89,237,236.89,남산FORESTHOUSE
11140,11140-1097,80.473,면적 매칭,A10071301,80.473,30,80.473,80,80.473,남산센트럴자이
11140,11140-1097,82.413,면적 매칭,A10071301,82.413,30,82.413,82,82.413,남산센트럴자이
11140,11140-1097,89.307,면적 매칭,A10071301,89.307,27,89.307,89,89.307,남산센트럴자이
11140,11140-1097,114.84,면적 매칭,A10071301,114.84,54,114.84,115,114.84,남산센트럴자이
11140,11140-1097,128.952,면적 매칭,A10071301,128.952,30,128.952,129,128.952,남산센트럴자이
11140,11140-1097,135.533,면적 매칭,A10071301,135.533,54,135.533,136,135.533,남산센트럴자이
11140,11140-1097,137.166,면적 매칭,A10071301,137.166,12,137.166,137,137.166,남산센트럴자이
11140,11140-1097,160.505,면적 매칭,A10071301,160.505,24,160.505,161,160.505,남산센트럴자이
11140,11140-1099,115.04,면적 매칭,A10088101,115.04,24,115.04,115,115.04,SK리더스뷰남산
11140,11140-1099,122.7,면적 매칭,A10088101,122.7,25,122.7,123,122.7,SK리더스뷰남산
11140,11140-1099,137.53,면적 매칭,A10088101,137.53,50,137.53,138,137.53|137.57,SK리더스뷰남산
11140,11140-1099,137.57,면적 매칭,A10088101,137.57,25,137.53,138,137.53|137.57,SK리더스뷰남산
11140,11140-1099,145.79,면적 매칭,A10088101,145.79,24,145.79,146,145.79,SK리더스뷰남산
11140,11140-1099,176.26,면적 매칭,A10088101,176.26,25,176.26,176,176.26,SK리더스뷰남산
11140,11140-1099,205.62,면적 매칭,A10088101,205.62,48,205.62,206,205.62,SK리더스뷰남산
11140,11140-1106,84.893,면적 매칭,A10086801,84.893,30,84.893,85,84.893|84.962|84.965,황학아크로타워
11140,11140-1106,84.962,면적 매칭,A10086801,84.962,48,84.893,85,84.893|84.962|84.965,황학아크로타워
11140,11140-1106,84.965,면적 매칭,A10086801,84.965,28,84.893,85,84.893|84.962|84.965,황학아크로타워
11140,11140-1106,109.146,면적 매칭,A10086801,109.146,48,109.146,109,109.146,황학아크로타워
11140,11140-1106,111.224,면적 매칭,A10086801,111.224,31,111.224,111,111.224,황학아크로타워
11140,11140-1106,117.367,면적 매칭,A10086801,117.367,15,117.367,117,117.367,황학아크로타워
11140,11140-1106,130.939,면적 매칭,A10086801,130.939,16,130.939,131,130.939,황학아크로타워
11140,11140-1106,134.301,면적 매칭,A10086801,134.301,32,134.301,134,134.301,황학아크로타워
11140,11140-1106,149.06,면적 매칭,A10086801,149.06,15,149.06,149,149.06,황학아크로타워
11140,11140-1119,116.11,K-apt 면적정보 없음,,,,116.11,116,116.11,남산트라팰리스
11140,11140-1119,126.78,K-apt 면적정보 없음,,,,126.78,127,126.78,남산트라팰리스
11140,11140-1119,142.23,K-apt 면적정보 없음,,,,142.23,142,142.23,남산트라팰리스
11140,11140-1119,148.47,K-apt 면적정보 없음,,,,148.47,148,148.47,남산트라팰리스
11140,11140-1123,139.8,면적 매칭,A10072501,139.8,58,139.8,140,139.8,쌍용남산플래티넘
11140,11140-1123,158.97,면적 매칭,A10072501,158.97,58,158.97,159,158.97,쌍용남산플래티넘
11140,11140-1123,166.24,면적 매칭,A10072501,166.24,58,166.24,166,166.24,쌍용남산플래티넘
11140,11140-1123,177,면적 매칭,A10072501,177,58,177,177,177,쌍용남산플래티넘
11140,11140-1124,84.94,면적 매칭,A10024801,84.94,36,84.94,85,84.94|84.95|84.96,황학동코아루
11140,11140-1124,84.95,면적 매칭,A10024801,84.95,30,84.94,85,84.94|84.95|84.96,황학동코아루
11140,11140-1124,84.96,면적 매칭,A10024801,84.96,29,84.94,85,84.94|84.95|84.96,황학동코아루
11140,11140-1125,63.9,K-apt 면적정보 없음,,,,63.9,64,63.9|64.04,(372-66)
11140,11140-1125,64.04,K-apt 면적정보 없음,,,,63.9,64,63.9|64.04,(372-66)
11140,11140-1141,59.74,K-apt 면적정보 없음,,,,59.74,60,59.74|59.95|59.98,래미안하이베르
11140,11140-1141,59.95,K-apt 면적정보 없음,,,,59.74,60,59.74|59.95|59.98,래미안하이베르
11140,11140-1141,59.98,K-apt 면적정보 없음,,,,59.74,60,59.74|59.95|59.98,래미안하이베르
11140,11140-1141,84.85,K-apt 면적정보 없음,,,,84.85,85,84.85|84.97|84.98,래미안하이베르
11140,11140-1141,84.97,K-apt 면적정보 없음,,,,84.85,85,84.85|84.97|84.98,래미안하이베르
11140,11140-1141,84.98,K-apt 면적정보 없음,,,,84.85,85,84.85|84.97|84.98,래미안하이베르
11140,11140-1141,117,K-apt 면적정보 없음,,,,117,117,117,래미안하이베르
11140,11140-1142,33.81,면적 매칭,A10088102,33.81,27,33.81,34,33.81,남산롯데캐슬아이리스
11140,11140-1142,40.9,면적 매칭,A10088102,40.9,27,40.9,41,40.9,남산롯데캐슬아이리스
11140,11140-1142,44.99,면적 매칭,A10088102,44.99,27,44.99,45,44.99,남산롯데캐슬아이리스
11140,11140-1142,103.49,면적 매칭,A10088102,103.49,27,103.49,103,103.49,남산롯데캐슬아이리스
11140,11140-1142,113.46,면적 매칭,A10088102,113.46,81,113.46,113,113.46,남산롯데캐슬아이리스
11140,11140-1142,133.98,면적 매칭,A10088102,133.98,108,133.98,134,133.98,남산롯데캐슬아이리스
11140,11140-1142,176.42,면적 매칭,A10088102,176.42,24,176.42,176,176.42,남산롯데캐슬아이리스
11140,11140-1142,187.08,면적 매칭,A10088102,187.08,30,187.08,187,187.08|187.44,남산롯데캐슬아이리스
11140,11140-1142,187.44,면적 매칭,A10088102,187.44,27,187.08,187,187.08|187.44,남산롯데캐슬아이리스
11140,11140-1142,228.05,면적 매칭,A10088102,228.05,1,228.05,228,228.05,남산롯데캐슬아이리스
11140,11140-1144,59.88,K-apt 면적정보 없음,,,,59.88,60,59.88|59.89,청구e편한세상
11140,11140-1144,59.89,K-apt 면적정보 없음,,,,59.88,60,59.88|59.89,청구e편한세상
11140,11140-1144,84.95,K-apt 면적정보 없음,,,,84.95,85,84.95|84.96,청구e편한세상
11140,11140-1144,84.96,K-apt 면적정보 없음,,,,84.95,85,84.95|84.96,청구e편한세상
11140,11140-1144,118.31,K-apt 면적정보 없음,,,,118.31,118,118.31|118.47,청구e편한세상
11140,11140-1144,118.47,K-apt 면적정보 없음,,,,118.31,118,118.31|118.47,청구e편한세상
11140,11140-1144,147.89,K-apt 면적정보 없음,,,,147.89,148,147.89,청구e편한세상
11140,11140-1147,84.9566,면적 매칭,A10080701,84.9566,58,84.9566,85,84.9566|84.9581|84.9788|84.9846|84.9866,LIG서울역리가
11140,11140-1147,84.9581,면적 매칭,A10080701,84.9581,13,84.9566,85,84.9566|84.9581|84.9788|84.9846|84.9866,LIG서울역리가
11140,11140-1147,84.9788,면적 매칭,A10080701,84.9788,13,84.9566,85,84.9566|84.9581|84.9788|84.9846|84.9866,LIG서울역리가
11140,11140-1147,84.9846,면적 매칭,A10080701,84.9846,13,84.9566,85,84.9566|84.9581|84.9788|84.9846|84.9866,LIG서울역리가
11140,11140-1147,84.9866,면적 매칭,A10080701,84.9866,84,84.9566,85,84.9566|84.9581|84.9788|84.9846|84.9866,LIG서울역리가
11140,11140-1197,16.37,K-apt 면적정보 없음,,,,16.37,16,16.37,한양I-Class
11140,11140-1206,15.97,K-apt 면적정보 없음,,,,15.97,16,15.97,DUO302
11140,11140-1217,16.87,K-apt 면적정보 없음,,,,16.87,17,16.87,신당아르브
11140,11140-1217,18.08,K-apt 면적정보 없음,,,,18.08,18,18.08,신당아르브
11140,11140-1220,15.55,면적 매칭,A10095501,15.55,108,15.55,16,15.55|16.3|16.55,동대문와이즈캐슬
11140,11140-1220,16.3,면적 매칭,A10095501,16.3,8,15.55,16,15.55|16.3|16.55,동대문와이즈캐슬
11140,11140-1220,16.55,면적 매칭,A10095501,16.55,24,15.55,16,15.55|16.3|16.55,동대문와이즈캐슬
11140,11140-1220,22.07,면적 매칭,A10095501,22.07,8,21.35,21,21.35|22.07,동대문와이즈캐슬
11140,11140-1226,92.1357,면적 매칭,A10095502,92.1357,23,92.1357,92,92.1357,청계천두산위브더제니스
11140,11140-1226,116.6232,면적 매칭,A10095502,116.6232,21,116.6232,117,116.6232,청계천두산위브더제니스
11140,11140-1226,123.8073,면적 매칭,A10095502,123.8073,32,123.8073,124,123.8073|124.1323|124.2102|124.2215|124.3673,청계천두산위브더제니스
11140,11140-1226,124.1323,면적 매칭,A10095502,124.1323,21,123.8073,124,123.8073|124.1323|124.2102|124.2215|124.3673,청계천두산위브더제니스
11140,11140-1226,124.2102,면적 매칭,A10095502,124.2102,21,123.8073,124,123.8073|124.1323|124.2102|124.2215|124.3673,청계천두산위브더제니스
11140,11140-1226,124.2215,면적 매칭,A10095502,124.2215,23,123.8073,124,123.8073|124.1323|124.2102|124.2215|124.3673,청계천두산위브더제니스
11140,11140-1226,124.3673,면적 매칭,A10095502,124.3673,21,123.8073,124,123.8073|124.1323|124.2102|124.2215|124.3673,청계천두산위브더제니스
11140,11140-1226,146.9679,면적 매칭,A10095502,146.9679,29,146.9679,147,146.9679|147.3212|147.327,청계천두산위브더제니스
11140,11140-1226,147.3212,면적 매칭,A10095502,147.3212,29,146.9679,147,146.9679|147.3212|147.327,청계천두산위브더제니스
11140,11140-1226,147.327,면적 매칭,A10095502,147.327,18,146.9679,147,146.9679|147.3212|147.327,청계천두산위브더제니스
11140,11140-1226,173.6648,면적 매칭,A10095502,173.6648,3,173.1707,173,173.1707|173.6648,청계천두산위브더제니스
11140,11140-1226,194.256,면적 매칭,A10095502,194.256,3,194.256,194,194.256,청계천두산위브더제니스
11140,11140-1226,207.5717,면적 매칭,A10095502,207.5717,1,207.5717,208,207.5717,청계천두산위브더제니스
11140,11140-1248,29.72,K-apt 면적정보 없음,,,,29.72,30,29.72,(1546-0)
11140,11140-1255,14.01,K-apt 면적정보 없음,,,,14.01,14,14.01|14.08|14.15,신당역솔하임
11140,11140-1255,14.08,K-apt 면적정보 없음,,,,14.01,14,14.01|14.08|14.15,신당역솔하임
