sgg_cd,apt_seq,apt_nm,road_key,fail_reason
11320,11320-3159,스마트빌,도봉로109길 8,K-apt 마스터에 없음
11320,11320-3231,그린힐스아파트,해등로17길 27,K-apt 마스터에 없음
11320,11320-33,신일라이프,노해로 184-9,K-apt 마스터에 없음
11320,11320-35,극동아파트,시루봉로11길 25-8,K-apt 마스터에 없음
11320,11320-3558,도봉금강아미움파크타운,방학로5길 33,K-apt 마스터에 없음
11320,11320-3564,솔밭노블리안,삼양로 580-11,K-apt 마스터에 없음
11320,11320-3574,성진파크뷰아파트,도당로 32,K-apt 마스터에 없음
11320,11320-3587,쌍문리버뷰,도봉로 415,K-apt 마스터에 없음
11320,11320-3610,창동역블루핀1동,마들로 550,K-apt 마스터에 없음
11320,11320-3611,창동역블루핀2동,마들로 548,K-apt 마스터에 없음
11320,11320-3673,스마트트라움,도봉로 504,K-apt 마스터에 없음
11320,11320-3716,시티프라디움,노해로 144,K-apt 마스터에 없음
11320,11320-3718,쌍문동LG트윈빌2,도당로 6,K-apt 마스터에 없음
11320,11320-3776,북한산청호아파트,방학로 112-29,K-apt 마스터에 없음
11320,11320-3835,빌드아르떼APT,우이천로24길 14,K-apt 마스터에 없음
11320,11320-39,삼익세라믹아파트,도당로 37,K-apt 마스터에 없음
11320,11320-41,성원아파트,방학로7길 16,K-apt 마스터에 없음
11320,11320-418,한성쉐르빌,노해로60길 29,K-apt 마스터에 없음
11320,11320-42,신동아아파트1,방학로 193,K-apt 마스터에 없음
11320,11320-43,신동아타워아파트,방학로 210,K-apt 마스터에 없음
11320,11320-45,우성아파트1,해등로 295,K-apt 마스터에 없음
11320,11320-47,청구아파트,시루봉로 71,K-apt 마스터에 없음
11320,11320-5,기용,도봉로127길 43-10,K-apt 마스터에 없음
11320,11320-50,효성하이타운아파트,방학로11길 33,K-apt 마스터에 없음
11320,11320-6,대우파크빌,시루봉로2길 80,K-apt 마스터에 없음
11320,11320-64,창동주공18단지,노해로70길 119,K-apt 마스터에 없음
11320,11320-65,중흥에스클래스,노해로62길 77,K-apt 마스터에 없음
11320,11320-69,한신APT,덕릉로60바길 21,K-apt 마스터에 없음
11320,11320-7,대웅,도당로 18,K-apt 마스터에 없음
11320,11320-72,세인트라디움,덕릉로 285,K-apt 마스터에 없음
11320,11320-75,원산아파트33차,도봉로110나길 71,K-apt 마스터에 없음
11320,11320-76,금성파크B동,노해로62길 65,K-apt 마스터에 없음
11320,11320-8,동익미라벨,우이천로32길 67,K-apt 마스터에 없음
11320,11320-80,삼환도봉,도봉로180길 6-83,K-apt 마스터에 없음
11320,11320-827,성원하이츠(B동),도봉로133길 8-5,K-apt 마스터에 없음
11320,11320-83,서원,마들로 684-19,K-apt 마스터에 없음
11320,11320-84,신도봉,도봉로171길 30-5,K-apt 마스터에 없음
11320,11320-89,삼안리치,도봉로187길 17,K-apt 마스터에 없음
11320,11320-9,미라보,시루봉로2길 62,K-apt 마스터에 없음
11320,11320-90,금호1,해등로26길 20,K-apt 마스터에 없음
11320,11320-94,신동아아파트5,방학로12길 53,K-apt 마스터에 없음
11350,11350-106,신일,한글비석로 366,K-apt 마스터에 없음
11350,11350-120,중계그린1단지,섬밭로 285,K-apt 마스터에 없음
11350,11350-122,중앙하이츠,한글비석로14길 37,K-apt 마스터에 없음
11350,11350-13,북부현대,동일로237바길 17,K-apt 마스터에 없음
11350,11350-131,화인상가,중계로 160,K-apt 마스터에 없음
11350,11350-132,경남아너스빌,덕릉로94길 6,K-apt 마스터에 없음
11350,11350-134,극동,덕릉로60길 268,K-apt 마스터에 없음
11350,11350-140,미성,마들로 59,K-apt 마스터에 없음
11350,11350-145,성북맨션,석계로 107,K-apt 마스터에 없음
11350,11350-158,건영아파트,동일로173가길 145,K-apt 마스터에 없음
11350,11350-159,건영장미아파트,공릉로51길 14-17,K-apt 마스터에 없음
11350,11350-165,대아아파트1차,공릉로 157,K-apt 마스터에 없음
11350,11350-1668,서일이츠뷰,동일로192가길 26,K-apt 마스터에 없음
11350,11350-1674,센트럴타워,상계로1길 54-4,K-apt 마스터에 없음
11350,11350-1677,비콘드림힐3,상계로1길 82-14,K-apt 마스터에 없음
11350,11350-1681,센트럴,덕릉로 845,K-apt 마스터에 없음
11350,11350-1683,동도센트리움(601),한글비석로19길 15,K-apt 마스터에 없음
11350,11350-1684,비콘드림힐(602),덕릉로82길 13,K-apt 마스터에 없음
11350,11350-1717,우성2차아파트101동,동일로179길 12-11,K-apt 마스터에 없음
11350,11350-1718,우성2차아파트102동,동일로179길 12-7,K-apt 마스터에 없음
11350,11350-1720,동일씨티빌,동일로231나길 14,K-apt 마스터에 없음
11350,11350-1722,탑스빌아파트(101동),섬밭로 5,K-apt 마스터에 없음
11350,11350-1723,탑스빌아파트(102동),섬밭로 5,K-apt 마스터에 없음
11350,11350-1724,우국리더스빌,동일로197길 85,K-apt 마스터에 없음
11350,11350-1726,세영아파트,동일로177길 12-18,K-apt 마스터에 없음
11350,11350-1727,충효파크타운,상계로23길 64,K-apt 마스터에 없음
11350,11350-1728,삼능스페이스향,석계로18길 23,K-apt 마스터에 없음
11350,11350-1729,우남푸르미아,초안산로2길 91,K-apt 마스터에 없음
11350,11350-1732,씨엠아파트,동일로179길 12-32,K-apt 마스터에 없음
11350,11350-1733,보람노블레스아파트,동일로178길 43,K-apt 마스터에 없음
11350,11350-1735,하늘공원(101동),공릉로 170,K-apt 마스터에 없음
11350,11350-1736,코지한주,덕릉로123길 53,K-apt 마스터에 없음
11350,11350-1739,한진아파트,공릉로41가길 19,K-apt 마스터에 없음
11350,11350-175,신명아파트,동일로191길 36,K-apt 마스터에 없음
11350,11350-1750,하늘공원아파트(102동),공릉로 168-5,K-apt 마스터에 없음
11350,11350-1751,하늘공원아파트(103동),공릉로 168-6,K-apt 마스터에 없음
11350,11350-1757,코지아뜨리에101,한글비석로20길 67,K-apt 마스터에 없음
11350,11350-1759,정진아트리움,덕릉로 721,K-apt 마스터에 없음
11350,11350-179,임성아파트,동일로192나길 16-14,K-apt 마스터에 없음
11350,11350-1817,수락산늘푸른,동일로242나길 20,K-apt 마스터에 없음
11350,11350-1828,태승훼미리아파트,공릉로51길 14-8,K-apt 마스터에 없음
11350,11350-1831,노원IPARK,상계로23다길 13-8,K-apt 마스터에 없음
11350,11350-1902,참다움아파트,동일로190길 11,K-apt 마스터에 없음
11350,11350-191,남청파인힐,동일로191가길 26,K-apt 마스터에 없음
11350,11350-1914,진명비베레,동일로190길 7,K-apt 마스터에 없음
11350,11350-193,동아하이빌아파트101동,섬밭로 22,K-apt 마스터에 없음
11350,11350-195,녹주아파트,동일로177길 29,K-apt 마스터에 없음
11350,11350-200,동아하이빌아파트102동,섬밭로 22,K-apt 마스터에 없음
11350,11350-202,보람아파트,한글비석로 479,K-apt 마스터에 없음
11350,11350-2053,소담빌,노해로85길 10-55,K-apt 마스터에 없음
11350,11350-207,상계주공3(저층),동일로215길 48,K-apt 마스터에 없음
11350,11350-209,풍림아파트B,섬밭로 134,K-apt 마스터에 없음
11350,11350-211,광덕파크빌아파트,동일로180길 48-9,K-apt 마스터에 없음
11350,11350-212,길성그랑프리텔아파트,동일로191가길 66,K-apt 마스터에 없음
11350,11350-2141,67디벨리움,화랑로 443,K-apt 마스터에 없음
11350,11350-215,문수해오름,노원로26나길 20,K-apt 마스터에 없음
11350,11350-216,건양노블레스빌,화랑로45길 42-18,K-apt 마스터에 없음
11350,11350-220,건영,덕릉로115다길 40,K-apt 마스터에 없음
11350,11350-221,삼성,동일로236길 42,K-apt 마스터에 없음
11350,11350-222,송암,광운로3길 20-5,K-apt 마스터에 없음
11350,11350-223,장은하이빌,석계로13길 6-9,K-apt 마스터에 없음
11350,11350-2231,미라쉘,화랑로 441,K-apt 마스터에 없음
11350,11350-227,주완위즈빌,공릉로39길 11,K-apt 마스터에 없음
11350,11350-228,엘림타운,동일로193가길 27,K-apt 마스터에 없음
11350,11350-2301,화랑대디오베이션,노원로1길 95,K-apt 마스터에 없음
11350,11350-231,서진프라자아파트,동일로173가길 115,K-apt 마스터에 없음
11350,11350-232,청우씨티아파트,동일로173가길 90,K-apt 마스터에 없음
11350,11350-2328,테라파크뷰,동일로192다길 51,K-apt 마스터에 없음
11350,11350-233,라메즈아파트,동일로177길 12-25,K-apt 마스터에 없음
11350,11350-234,하나플러스,동일로178길 53,K-apt 마스터에 없음
11350,11350-236,비콘아파트,공릉로 130,K-apt 마스터에 없음
11350,11350-238,현대하이츠,덕릉로109길 27,K-apt 마스터에 없음
11350,11350-24,상계신동아,한글비석로52길 54,K-apt 마스터에 없음
11350,11350-240,대동황토빌라트,동일로230길 26,K-apt 마스터에 없음
11350,11350-241,청솔,동일로237나길 9,K-apt 마스터에 없음
11350,11350-242,송이월드A동,동일로237마길 56,K-apt 마스터에 없음
11350,11350-245,우림루미아트201동,동일로238길 33,K-apt 마스터에 없음
11350,11350-246,비콘드림힐2,동일로242라길 21-11,K-apt 마스터에 없음
11350,11350-247,이연아마빌레,중계로12길 39,K-apt 마스터에 없음
11350,11350-25,노원우성,상계로7길 18,K-apt 마스터에 없음
11350,11350-251,청구빌아파트,노원로1바길 27,K-apt 마스터에 없음
11350,11350-2515,노원롯데캐슬시그니처,덕릉로 753,후보 2개 이상(모호)
11350,11350-2524,태릉입구역이니티움,화랑로 419-3,K-apt 마스터에 없음
11350,11350-254,백영아파트,동일로176길 19-15,K-apt 마스터에 없음
11350,11350-255,탑스빌아파트,동일로186길 75,K-apt 마스터에 없음
11350,11350-256,새울센스빌아파트,동일로176길 47-14,K-apt 마스터에 없음
11350,11350-277,남광아파트,화랑로 415-5,K-apt 마스터에 없음
11350,11350-278,남광미르빌,화랑로 415-9,K-apt 마스터에 없음
11350,11350-3093,해링턴플레이스노원센트럴,노원로 495,K-apt 마스터에 없음
11350,11350-31,상계주공11(고층),동일로227길 85,K-apt 마스터에 없음
11350,11350-34,상계주공14(고층),수락산로 174,K-apt 마스터에 없음
11350,11350-37,상계주공3(고층),동일로215길 48,K-apt 마스터에 없음
11350,11350-38,상계주공4(고층),동일로 1356,K-apt 마스터에 없음
11350,11350-424,서경하누리아파트,동일로183길 12-9,K-apt 마스터에 없음
11350,11350-425,주완위즈빌2,동일로186길 67-8,K-apt 마스터에 없음
11350,11350-427,한신월드,중계로8길 120,K-apt 마스터에 없음
11350,11350-428,극동의푸른별1차,중계로 107,K-apt 마스터에 없음
11350,11350-430,중계스타클래스,한글비석로14길 36,K-apt 마스터에 없음
11350,11350-431,신한양아파트,동일로173가길 140,K-apt 마스터에 없음
11350,11350-45,코오롱,노원로26가길 7,K-apt 마스터에 없음
11350,11350-54,현대4차,동일로231다길 23,K-apt 마스터에 없음
11350,11350-55,희락,수락산로 190,K-apt 마스터에 없음
11350,11350-58,수락파크,동일로237길 74,K-apt 마스터에 없음
11350,11350-59,양우,노원로30길 74,K-apt 마스터에 없음
11350,11350-63,상록수1단지,동일로239나길 31,K-apt 마스터에 없음
11350,11350-76,청구,공릉로 351,후보 2개 이상(모호)
11350,11350-77,청구3,노원로11길 23,K-apt 마스터에 없음
11350,11350-80,학여울청구,동일로207길 186,후보 2개 이상(모호)
11350,11350-81,한신1,공릉로 351,후보 2개 이상(모호)
11350,11350-82,한신2,공릉로 351,후보 2개 이상(모호)
11350,11350-86,아주,공릉로58길 111,K-apt 마스터에 없음
11350,11350-89,LIG건영,덕릉로 718,K-apt 마스터에 없음
11350,11350-91,금호타운(583),중계로12길 24,K-apt 마스터에 없음
11350,11350-93,대호,한글비석로 384,K-apt 마스터에 없음
11350,11350-94,동진,중계로16나길 11,K-apt 마스터에 없음
11380,11380-1,녹번2현대,서오릉로4길 7-8,K-apt 마스터에 없음
11380,11380-10081,모아아파트(103동),불광로1길 6,K-apt 마스터에 없음
11380,11380-101,"수정가,나동",은평터널로2길 21,K-apt 마스터에 없음
11380,11380-10114,정익제이원(4차),통일로82가길 1,K-apt 마스터에 없음
11380,11380-10123,모아아파트(104동),불광로1길 4,K-apt 마스터에 없음
11380,11380-10229,유일아트리움,응암로 351,K-apt 마스터에 없음
11380,11380-10284,세영아파트,서오릉로 267,K-apt 마스터에 없음
11380,11380-10357,모아아파트,응암로 282,K-apt 마스터에 없음
11380,11380-10359,유성아이비아파트,응암로13길 12,K-apt 마스터에 없음
11380,11380-10431,삼흥리치,응암로 279,K-apt 마스터에 없음
11380,11380-10502,베로니스,연서로17길 9,K-apt 마스터에 없음
11380,11380-10515,미소세상,응암로 271,K-apt 마스터에 없음
11380,11380-10517,힐데스하임,진관3로 11,K-apt 마스터에 없음
11380,11380-10527,은평뉴타운엘크루,진관3로 21,K-apt 마스터에 없음
11380,11380-10570,정익제이원6차,통일로 833-5,K-apt 마스터에 없음
11380,11380-106,인우,증산로5길 2,K-apt 마스터에 없음
11380,11380-10656,더위일,은평로 194,K-apt 마스터에 없음
11380,11380-10698,서경아파트,연서로28길 17-1,K-apt 마스터에 없음
11380,11380-10744,부호(103동),역말로4길 18,K-apt 마스터에 없음
11380,11380-10762,세민하이파크,가좌로 319,K-apt 마스터에 없음
11380,11380-10765,유호루하스,갈현로 300,K-apt 마스터에 없음
11380,11380-10798,은평뉴타운꿈에그린,진관3로 33,K-apt 마스터에 없음
11380,11380-10851,호림리슈리안,서오릉로 102,K-apt 마스터에 없음
11380,11380-10878,효민아크로뷰,불광로 9-1,K-apt 마스터에 없음
11380,11380-10900,위산엘리시움,진흥로9길 2,K-apt 마스터에 없음
11380,11380-10906,명남더블레스(19-162),가좌로 330,K-apt 마스터에 없음
11380,11380-10925,베로니스,증산로 315,K-apt 마스터에 없음
11380,11380-10927,플라잉캐슬,서오릉로 156-1,K-apt 마스터에 없음
11380,11380-10928,거장메카,가좌로10길 2,K-apt 마스터에 없음
11380,11380-10932,디우아르떼,응암로13길 14,K-apt 마스터에 없음
11380,11380-10994,승윤노블리안,은평로 11-1,K-apt 마스터에 없음
11380,11380-10996,벨로스아파트,가좌로11가길 10,K-apt 마스터에 없음
11380,11380-10998,베로니스,통일로80길 1-1,K-apt 마스터에 없음
11380,11380-11027,유진아이디움,연서로28길 8,K-apt 마스터에 없음
11380,11380-11029,거장메카,서오릉로2길 12,K-apt 마스터에 없음
11380,11380-11035,영화노블레스아파트,통일로65길 3,K-apt 마스터에 없음
11380,11380-11072,메트하임,연서로28길 12,K-apt 마스터에 없음
11380,11380-11083,SM벨리체,서오릉로 107,K-apt 마스터에 없음
11380,11380-11085,모아아파트(102동),불광로1길 8,K-apt 마스터에 없음
11380,11380-11087,서경아파트(15-58),통일로65길 12-6,K-apt 마스터에 없음
11380,11380-111,서강스카이빌2,응암로 295,K-apt 마스터에 없음
11380,11380-11101,위산일리온시티,은평로 116,K-apt 마스터에 없음
11380,11380-11103,DH팰리스타워,서오릉로 12,K-apt 마스터에 없음
11380,11380-11109,거장카운티,서오릉로 6,K-apt 마스터에 없음
11380,11380-11110,경인에버빌,연서로26길 3-8,K-apt 마스터에 없음
11380,11380-11157,벨뷰아파트,서오릉로 237-14,K-apt 마스터에 없음
11380,11380-11177,북한산포레스트,서오릉로 80,K-apt 마스터에 없음
11380,11380-11181,은평서해그랑블,서오릉로 253,K-apt 마스터에 없음
11380,11380-11186,효민아크로뷰,통일로 868,K-apt 마스터에 없음
11380,11380-11199,고도아파트,서오릉로 119,K-apt 마스터에 없음
11380,11380-11202,보성리엔빌,통일로65길 1,K-apt 마스터에 없음
